FAC_CD,DTA_TYP_CD,ACCTG_YR,ACCTG_PRD_NO,JE_NO,IP_ENT_NO,JE_GRP_NO,SEQ_NO,PCTR_FAC_CD,PCTR_LWR_TIER_1,PCTR_LWR_TIER_2,FNCL_ORG_CD,FNCL_ORG_TYP,NEW_FNCL_ACCT_NO,BDGT_SRC_CD,PRD_VAR_CD,CCY_CD,SRC_CCY_CD,ACCTG_ORD_NO,LBR_OR_MATL_IND,CTL_ACCT_NO,JE_DR_AMT,RCVBL_INVC_CTL_NO,JE_NM,NON_US_LOCL_CD,TX_CD,CNVRT_RATE,CCY_CNVRT_DT,TRNSLT_CCY_CD,TRNSLT_AMT,VAT_AMT,PRCH_DT,CCY_RATE_TYP_CD,SRC_AMT,FOGAP_SRC_IND,DEPT_NO,CCY_TRNSLT_DT,TRNSLT_RATE,PROD_SER_NO,SLS_MDL_NO,CAT_ID_NO,CUST_CD,MFG_FAC_CD,BUY_FAC_CD,JE_HR,PART_PROD_CD,JE_MISC_QTY,SUPP_ID_CD,LAST_UPDT_ACTV_ID,UPDT_USER_LOGON_ID,LAST_UPDT_TS,OWN_FNCL_ORG_ORG,OWNER_CLS_CD,SF_CDC_TS
JA,F,2025,04,STD,001,115,1,TY,,TYXXX,AAAAA,R,Z9999010JA,,,USD,,00000,,,0.00,,STANDARD HOURS,,,0.00000000,0001-01-01,,0.00,0.00,2025-04-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,-0.9,,0,,A,JAZT5660,2025-04-25 23:27:44.000,FAB,G,2025-04-26 04:27:53.000
JA,F,2025,04,STD,001,115,1,,,,AAAAA,R,Z9160010JA,,,USD,,00000,,,0.00,,STANDARD HOURS,,,0.00000000,0001-01-01,,0.00,0.00,2025-04-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,0.9,,0,,A,JAZT5660,2025-04-25 23:27:44.000,FAB,G,2025-04-26 04:27:53.000
JA,F,2025,04,STD,001,115,3,,,,AAAAA,R,Z9160010JA,,,USD,,00000,,,0.00,,STANDARD HOURS,,,0.00000000,0001-01-01,,0.00,0.00,2025-04-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,0.4,,0,,A,JAZT5660,2025-04-25 23:27:44.000,LAR,G,2025-04-26 04:27:53.000
JA,F,2025,04,STD,001,115,2,TY,,TYXXX,AAAAA,R,Z9999010JA,,,USD,,00000,,,0.00,,STANDARD HOURS,,,0.00000000,0001-01-01,,0.00,0.00,2025-04-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,JAZT5660,2025-04-25 23:27:44.000,KIT,G,2025-04-26 04:27:53.000
JA,F,2025,04,STD,001,115,3,TY,,TYXXX,AAAAA,R,Z9999010JA,,,USD,,00000,,,0.00,,STANDARD HOURS,,,0.00000000,0001-01-01,,0.00,0.00,2025-04-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,-0.4,,0,,A,JAZT5660,2025-04-25 23:27:44.000,LAR,G,2025-04-26 04:27:53.000
JA,F,2025,04,918,000,11,1,RY,,,80525,R,2240,AMT,,USD,,00000,,,1942.72,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-12 04:01:47.000,     , ,2025-04-12 09:01:56.000
JA,F,2025,04,918,000,11,2,RY,,,98000,R,1069,AMT,,USD,,40193,,,82.38,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,J0990,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-12 04:01:47.000,     , ,2025-04-12 09:01:56.000
JA,F,2025,04,918,000,11,2,TY,,TYXXX,AAAAA,R,G985300000,AMT,,USD,,40193,,,-82.38,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-12 04:01:47.000,     , ,2025-04-12 09:01:56.000
JA,F,2025,04,918,000,11,1,TY,,TYXXX,AAAAA,R,G985300000,AMT,,USD,,00000,,,-1942.72,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-12 04:01:47.000,     , ,2025-04-12 09:01:56.000
JA,F,2025,04,STD,001,101,3,TY,,TYXXX,AAAAA,R,Z9999010JA,,,USD,,00000,,,0.00,,STANDARD HOURS,,,0.00000000,0001-01-01,,0.00,0.00,2025-04-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,-0.4,,0,,A,JAZT5660,2025-04-11 23:26:58.000,LAR,G,2025-04-12 04:27:06.000
JA,F,2025,04,STD,001,101,2,TY,,TYXXX,AAAAA,R,Z9999010JA,,,USD,,00000,,,0.00,,STANDARD HOURS,,,0.00000000,0001-01-01,,0.00,0.00,2025-04-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,JAZT5660,2025-04-11 23:26:58.000,KIT,G,2025-04-12 04:27:06.000
JA,F,2025,04,STD,001,101,1,TY,,TYXXX,AAAAA,R,Z9999010JA,,,USD,,00000,,,0.00,,STANDARD HOURS,,,0.00000000,0001-01-01,,0.00,0.00,2025-04-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,-0.9,,0,,A,JAZT5660,2025-04-11 23:26:58.000,FAB,G,2025-04-12 04:27:06.000
JA,F,2025,04,STD,001,101,3,,,,AAAAA,R,Z9160010JA,,,USD,,00000,,,0.00,,STANDARD HOURS,,,0.00000000,0001-01-01,,0.00,0.00,2025-04-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,0.4,,0,,A,JAZT5660,2025-04-11 23:26:58.000,LAR,G,2025-04-12 04:27:06.000
JA,F,2025,04,STD,001,101,2,,,,AAAAA,R,Z9160010JA,,,USD,,00000,,,0.00,,STANDARD HOURS,,,0.00000000,0001-01-01,,0.00,0.00,2025-04-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,JAZT5660,2025-04-11 23:26:58.000,KIT,G,2025-04-12 04:27:06.000
JA,F,2025,04,STD,001,101,1,,,,AAAAA,R,Z9160010JA,,,USD,,00000,,,0.00,,STANDARD HOURS,,,0.00000000,0001-01-01,,0.00,0.00,2025-04-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,0.9,,0,,A,JAZT5660,2025-04-11 23:26:58.000,FAB,G,2025-04-12 04:27:06.000
JA,F,2025,04,918,000,7,2,TY,,TYXXX,AAAAA,R,G985300000,AMT,,USD,,15739,,,-2914.13,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-08 04:28:05.000,     , ,2025-04-08 09:28:12.000
JA,F,2025,04,918,000,7,1,RY,,,82030,R,1069,AMT,,USD,,15731,,,119.46,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-08 04:28:05.000,     , ,2025-04-08 09:28:12.000
JA,F,2025,04,918,000,7,2,RY,,,82030,R,1069,AMT,,USD,,15739,,,2914.13,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-08 04:28:05.000,     , ,2025-04-08 09:28:12.000
JA,F,2025,04,918,000,7,1,TY,,TYXXX,AAAAA,R,G985300000,AMT,,USD,,15731,,,-119.46,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-08 04:28:05.000,     , ,2025-04-08 09:28:12.000
JA,F,2025,04,918,000,8,2,TY,,TYXXX,AAAAA,R,G985300000,AMT,,USD,,40193,,,-176.72,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-09 04:03:16.000,     , ,2025-04-09 09:03:27.000
JA,F,2025,04,918,000,8,1,TY,,TYXXX,AAAAA,R,G985300000,AMT,,USD,,15727,,,-4.90,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-09 04:03:16.000,     , ,2025-04-09 09:03:27.000
JA,F,2025,04,918,000,8,2,RY,,,98000,R,1069,AMT,,USD,,40193,,,176.72,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,J0990,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-09 04:03:16.000,     , ,2025-04-09 09:03:27.000
JA,F,2025,04,918,000,8,1,RY,,,82030,R,1069,AMT,,USD,,15727,,,4.90,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-09 04:03:16.000,     , ,2025-04-09 09:03:27.000
JA,F,2025,04,679,000,170,1,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,10.00,10939484,"10939484 - MPC PROMOTIONS, CK# 138257",,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,10.00,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,T1$Z8A1,2025-04-09 08:49:52.729,,,2025-04-09 13:50:01.000
JA,F,2025,04,679,000,170,2,TY,,TYXXX,AAAAA,R,S1699001JA,,,USD,USD,,,,-10.00,10939484,"10939484 - MPC PROMOTIONS, CK# 138257",,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-10.00,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,T1$Z8A1,2025-04-09 08:49:52.729,,,2025-04-09 13:50:01.000
JA,F,2025,04,918,000,9,2,TY,,TYXXX,AAAAA,R,G985300000,AMT,,USD,,15716,,,-675.11,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-10 04:18:49.000,     , ,2025-04-10 09:19:02.000
JA,F,2025,04,918,000,9,3,TY,,TYXXX,AAAAA,R,G985300000,AMT,,USD,,15727,,,-24.63,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-10 04:18:49.000,     , ,2025-04-10 09:19:02.000
JA,F,2025,04,918,000,9,2,RY,,,82010,R,1069,AMT,,USD,,15716,,,675.11,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-10 04:18:49.000,     , ,2025-04-10 09:19:02.000
JA,F,2025,04,918,000,9,1,RY,,,80525,R,2240,AMT,,USD,,00000,,,485.68,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-10 04:18:49.000,     , ,2025-04-10 09:19:02.000
JA,F,2025,04,918,000,9,3,RY,,,82030,R,1069,AMT,,USD,,15727,,,24.63,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-10 04:18:49.000,     , ,2025-04-10 09:19:02.000
JA,F,2025,04,918,000,9,1,TY,,TYXXX,AAAAA,R,G985300000,AMT,,USD,,00000,,,-485.68,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-10 04:18:49.000,     , ,2025-04-10 09:19:02.000
JA,F,2025,04,918,000,10,1,RY,,,82010,R,1069,AMT,,USD,,15716,,,0.15,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-11 03:59:56.000,     , ,2025-04-11 09:00:06.000
JA,F,2025,04,918,000,10,1,TY,,TYXXX,AAAAA,R,G985300000,AMT,,USD,,15716,,,-0.15,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-11 03:59:56.000,     , ,2025-04-11 09:00:06.000
JA,F,2025,04,918,000,10,2,RY,,,82030,R,1069,AMT,,USD,,15727,,,75.33,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-11 03:59:56.000,     , ,2025-04-11 09:00:06.000
JA,F,2025,04,918,000,10,2,TY,,TYXXX,AAAAA,R,G985300000,AMT,,USD,,15727,,,-75.33,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-11 03:59:56.000,     , ,2025-04-11 09:00:06.000
JA,F,2025,04,973,006,1,5,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-534.80,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-534.80,,,0001-01-01,0.00000000,KR405920,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.774,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,17,RY,,,AAAAA,R,S1713023JA,,,USD,USD,,,,638.75,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,638.75,,,0001-01-01,0.00000000,R8Y00732,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.777,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,16,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-534.80,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-534.80,,,0001-01-01,0.00000000,KR405730,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.776,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,52,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-260.47,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-260.47,,,0001-01-01,0.00000000,FL708260,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.791,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,13,RY,,,AAAAA,R,S1713023JA,,,USD,USD,,,,412.50,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,412.50,,,0001-01-01,0.00000000,KR405773,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.775,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,50,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-327.99,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-327.99,,,0001-01-01,0.00000000,FL708279,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.791,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,49,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-1117.50,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-1117.50,,,0001-01-01,0.00000000,FL708295,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.791,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,19,RY,,,AAAAA,R,S1713023JA,,,USD,USD,,,,186.25,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,186.25,,,0001-01-01,0.00000000,KR406155,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.778,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,22,RY,,,AAAAA,R,S1713023JA,,,USD,USD,,,,186.25,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,186.25,,,0001-01-01,0.00000000,KR406123,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.778,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,20,RY,,,AAAAA,R,S1713023JA,,,USD,USD,,,,438.34,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,438.34,,,0001-01-01,0.00000000,KR406141,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.778,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,37,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-1907.50,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-1907.50,,,0001-01-01,0.00000000,KR405618,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.782,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,6,RY,,,AAAAA,R,S1713023JA,,,USD,USD,,,,534.80,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,534.80,,,0001-01-01,0.00000000,KR405907,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.774,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,25,RY,,,AAAAA,R,S1713023JA,,,USD,USD,,,,356.25,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,356.25,,,0001-01-01,0.00000000,KR406104,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.779,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,3,RY,,,AAAAA,R,S1713023JA,,,USD,USD,,,,580.09,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,580.09,,,0001-01-01,0.00000000,KR405837,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.773,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,1,RY,,,AAAAA,R,S1713023JA,,,USD,USD,,,,412.50,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,412.50,,,0001-01-01,0.00000000,KR405890,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.773,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,28,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-53.33,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-53.33,,,0001-01-01,0.00000000,KR406093,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.780,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,32,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-571.19,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-571.19,,,0001-01-01,0.00000000,KR406050,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.781,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,30,RY,,,AAAAA,R,S1713023JA,,,USD,USD,,,,1197.50,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,1197.50,,,0001-01-01,0.00000000,KR406056,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.781,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,41,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-400.82,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-400.82,,,0001-01-01,0.00000000,FL708523,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.789,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,51,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-471.88,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-471.88,,,0001-01-01,0.00000000,FL708266,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.791,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,18,RY,,,AAAAA,R,S1713023JA,,,USD,USD,,,,438.34,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,438.34,,,0001-01-01,0.00000000,KR406175,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.777,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,49,RY,,,AAAAA,R,S1713023JA,,,USD,USD,,,,327.99,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,327.99,,,0001-01-01,0.00000000,FL708279,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.791,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,50,RY,,,AAAAA,R,S1713023JA,,,USD,USD,,,,471.88,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,471.88,,,0001-01-01,0.00000000,FL708266,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.791,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,57,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-532.20,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-532.20,,,0001-01-01,0.00000000,FL707219,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.793,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,44,RY,,,AAAAA,R,S1713023JA,,,USD,USD,,,,529.51,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,529.51,,,0001-01-01,0.00000000,FL708351,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.790,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,38,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-1194.60,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-1194.60,,,0001-01-01,0.00000000,FL708637,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.789,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,52,RY,,,AAAAA,R,S1713023JA,,,USD,USD,,,,384.64,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,384.64,,,0001-01-01,0.00000000,FL708258,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.792,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,48,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-199.30,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-199.30,,,0001-01-01,0.00000000,FL708303,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.791,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,21,RY,,,AAAAA,R,S1713023JA,,,USD,USD,,,,186.25,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,186.25,,,0001-01-01,0.00000000,KR406132,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.778,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,2,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-412.50,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-412.50,,,0001-01-01,0.00000000,KR405890,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.772,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,7,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-534.80,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-534.80,,,0001-01-01,0.00000000,KR405907,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.774,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,25,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-356.25,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-356.25,,,0001-01-01,0.00000000,KR406109,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.779,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,23,RY,,,AAAAA,R,S1713023JA,,,USD,USD,,,,356.25,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,356.25,,,0001-01-01,0.00000000,KR406116,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.778,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,39,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-735.15,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-735.15,,,0001-01-01,0.00000000,FL708563,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.789,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,14,RY,,,AAAAA,R,S1713023JA,,,USD,USD,,,,284.11,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,284.11,,,0001-01-01,0.00000000,KR405765,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.776,,,2025-05-06 12:06:56.000
JA,F,2025,04,973,006,1,15,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-284.11,,FREIGHT - US GROUND- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-284.11,,,0001-01-01,0.00000000,KR405765,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 11:25:44.776,,,2025-05-06 12:06:56.000
